date,Optimized portfolio,Benchmark (SPY)
2021-05-13,0.005714797052065677,0.01201267916837101
2021-05-14,0.009540962729117353,0.015355324391126413
2021-05-17,0.0034158840118391543,-0.002544789498800326
2021-05-18,-0.002207161978198156,-0.008615438242966511
2021-05-19,-0.0019413853451932263,-0.00262180439885773
2021-05-20,0.006817214861273424,0.010757889043256252
2021-05-21,-0.00011186487494853182,-0.0008184967242309549
2021-05-24,0.004652892081343097,0.010194048928333643
2021-05-25,0.0021249858570838156,-0.0022187261280099957
2021-05-26,0.0005038160757788637,0.0019845326038472333
2021-05-27,0.0006556909753708936,0.0005251480648740259
2021-05-28,0.0018263108163186549,0.001788614354016893
2021-06-01,-0.00052402650836679,-0.0008808181168983298
2021-06-02,0.0025685859667152083,0.0015725700774329443
2021-06-03,-0.008374849110340175,-0.003711468166134102
2021-06-04,0.007872059202914715,0.00914606667230955
2021-06-07,0.0007280498190531885,-0.0009702072670865203
2021-06-08,-0.0004447986116924765,0.0002131449854190226
2021-06-09,-0.0008670464775409562,-0.0014917884627065892
2021-06-10,0.0035812822104235534,0.004648237155758794
2021-06-11,-0.003142089955743798,0.001652364293612596
2021-06-14,-0.0013920651439406672,0.0022390207923985717
2021-06-15,-0.0014740846699033304,-0.0018340667155086754
2021-06-16,-0.008391648052365851,-0.005583388168045378
2021-06-17,-0.009465052001566873,-0.0003314595392052144
2021-06-18,-0.006187758483624918,-0.013490612706671623
2021-06-21,0.008571654976095376,0.01431590766031654
2021-06-22,0.0012208032111498239,0.005346239094754512
2021-06-23,-0.0009025548810026702,-0.0012052625433940367
2021-06-24,0.0018583022306583603,0.005915607676370671
2021-06-25,0.0017792915127562874,0.003552087027092421
2021-06-28,0.000705826453481361,0.0020160197619811804
2021-06-29,-0.003101132462051469,0.0005382044501662797
2021-06-30,0.0017827716832695781,0.0008414560006380079
2021-07-01,0.0034925736882003176,0.005536640313613894
2021-07-02,0.004912239868719958,0.007643559058785776
2021-07-06,0.0011335037214605685,-0.0018214114668664294
2021-07-07,0.002372506714890642,0.003533924968928348
2021-07-08,-0.003727922825445787,-0.008147973222189298
2021-07-09,0.004797675341594678,0.010674948725399869
2021-07-12,0.0004937965321095915,0.0035817356923710797
2021-07-13,-0.001602880677948182,-0.0034087845673034245
2021-07-14,0.004122760060442097,0.0014921625072097378
2021-07-15,-0.0007574242219935082,-0.003415573513615544
2021-07-16,-0.006692556858975596,-0.007843618143968056
2021-07-19,-0.004781782651314417,-0.014767744703664154
2021-07-20,0.005232305971197294,0.014330327180818392
2021-07-21,0.002218904359715981,0.008096118317614032
2021-07-22,0.0018042480530589319,0.0020942216275166015
2021-07-23,0.0025389889113479605,0.010287942784494852
2021-07-26,-0.00026072665507787126,0.0024548020258705616
2021-07-27,-0.0004951490229654929,-0.004557379781959026
2021-07-28,0.0023809051776614546,-0.0004101851339639584
2021-07-29,0.005111921293928301,0.004147445957161544
2021-07-30,-0.0037040589350143317,-0.004856418906614368
2021-08-02,-0.0005776203702127616,-0.0020979470918928156
2021-08-03,0.0023851918702824998,0.008135506508798018
2021-08-04,-0.0016454762378942057,-0.00491908067923108
2021-08-05,0.0006905731560086237,0.006332919806979698
2021-08-06,-0.008182554779358418,0.0016524846377181657
2021-08-09,-0.006428912410498321,-0.0008134783447437677
2021-08-10,0.0007455349350111506,0.0012436610020400973
2021-08-11,0.005671877209864329,0.0024850445607953464
2021-08-12,0.0007867432916655808,0.0029970867234907494
2021-08-13,0.005880916119939582,0.0018195513102878813
2021-08-16,0.0017748354399604858,0.0023548091363507773
2021-08-17,-0.0036880297529656397,-0.006555313929697992
2021-08-18,-0.003590212823887507,-0.01094508922732973
2021-08-19,-0.0017409178086006535,0.0015485135202062406
2021-08-20,0.003320549073895919,0.007957082887551925
2021-08-23,0.008320754823852953,0.008796514024508761
2021-08-24,0.000620435077508676,0.0015874103380630888
2021-08-25,-0.0018874469569573832,0.002098323893152676
2021-08-26,-0.0026566975580764617,-0.005903272306060803
2021-08-27,0.009342112343022003,0.00894107582551218
2021-08-30,1.4807083032164622e-05,0.004397523814984927
2021-08-31,-0.0007076545811251502,-0.0014815171981531483
2021-09-01,0.0009156191583365571,0.0005314733346242217
2021-09-02,0.0016088602068007455,0.0030767205142034904
2021-09-03,0.0028287796351098237,-0.0002428786853913012
2021-09-07,-0.008905382498780279,-0.0035756649560563236
2021-09-08,-0.0012606622784132506,-0.0012180330115960647
2021-09-09,0.0012159181258270975,-0.0042802226292938395
2021-09-10,-0.005170710604166063,-0.007884685632305155
2021-09-13,0.002483387901662848,0.002559224010457495
2021-09-14,0.00020861717225937118,-0.00539652662217649
2021-09-15,0.0018115375433687484,0.008352850723099214
2021-09-16,-0.008663017032395014,-0.0015855042310571887
2021-09-17,-0.004945475267763157,-0.009740914639503329
2021-09-20,-0.004329632321329506,-0.016674119290243983
2021-09-21,0.0022631148273379864,-0.0009446225167111244
2021-09-22,0.0031540518576310263,0.009754788505129675
2021-09-23,-3.432736124639674e-05,0.012149841242139914
2021-09-24,-0.0008686154755653716,0.001647436146002379
2021-09-27,0.00016343476511158223,-0.0028611159440785627
2021-09-28,-0.012091898894230672,-0.020151897149177866
2021-09-29,-0.0011577979210937736,0.001683221355625486
2021-09-30,0.001646518985594347,-0.012222356078882557
2021-10-01,0.006066038772874927,0.011884319841788393
2021-10-04,-0.002619328678068234,-0.01289617483761929
2021-10-05,0.001701839952832109,0.010405043335221631
2021-10-06,0.0020982873542072502,0.004156056952238751
2021-10-07,0.0017483454001541643,0.008645619298351948
2021-10-08,-0.00038067357414357393,-0.0018236412322122364
2021-10-11,-0.003476600451895906,-0.00723995108475517
2021-10-12,0.00209397420434716,-0.0024613143388096947
2021-10-13,0.00818557664492401,0.00359742313217426
2021-10-14,0.007797119581181368,0.016820900641893344
2021-10-15,-0.0024911267857047423,0.007615728574630332
2021-10-18,8.862251580209505e-05,0.0029603725569098405
2021-10-19,0.003130911371164814,0.007715051687126273
2021-10-20,0.004410925467750704,0.003927698888119613
2021-10-21,-0.0004967095954422467,0.0026081508934037156
2021-10-22,0.0022559799325213344,-0.0010360822839172723
2021-10-25,0.0041240286698346115,0.005362778131718038
2021-10-26,-0.002155180056860363,0.0008998769384591654
2021-10-27,-0.0003590060310565429,-0.004430165795501595
2021-10-28,0.004126573259699408,0.009649100923845744
2021-10-29,-0.0030828155762657643,0.002028979148721799
2021-11-01,0.003072802874240113,0.0017202639084781257
2021-11-02,0.00038940210324633743,0.004042997764258427
2021-11-03,-0.0005531160403390838,0.006105290714649714
2021-11-04,0.005408663430409421,0.004712391675056882
2021-11-05,0.006668509887199293,0.0034698265367463232
2021-11-08,0.0012910276656256335,0.0008535495599701903
2021-11-09,0.0013215237479616614,-0.003305164011727202
2021-11-10,-0.0021381660886605216,-0.008044942729415139
2021-11-11,0.0011770923231579468,0.0003234976840591486
2021-11-12,0.004148654395110221,0.007546820198601312
2021-11-15,-0.0017137465251682584,0.00034242587058508356
2021-11-16,-0.0012888363124923259,0.003957701825867632
2021-11-17,0.001995616136447141,-0.002429082034818175
2021-11-18,0.0005719939318497017,0.0033963291489165215
2021-11-19,-0.0032114702696831943,-0.0017883159078513344
2021-11-22,-0.010031403693552212,-0.0028149638630388107
2021-11-23,-0.0027139317277825687,0.0013258688109347716
2021-11-24,0.0017128395655227843,0.002670056242919827
2021-11-26,-0.007887709553917528,-0.022303284793028455
2021-11-29,0.0036329970990634512,0.012266408740814638
2021-11-30,-0.0096818855300752,-0.019457403238819948
2021-12-01,-0.0034692455275136787,-0.01110735672172003
2021-12-02,0.004672031912281097,0.01531658767140609
2021-12-03,0.00015776706505169283,-0.008701574292191205
2021-12-06,0.0036557931788931447,0.011843439254437316
2021-12-07,0.009150128100293347,0.020684724325471526
2021-12-08,-0.0005007947704641869,0.002648068223424005
2021-12-09,-0.00492391186107697,-0.0067518274339122275
2021-12-10,0.004063811280514794,0.009413617882260361
2021-12-13,-0.0025068825836740117,-0.0088582238733933
2021-12-14,-0.005956810414109415,-0.006880249484560785
2021-12-15,0.006637264864289451,0.015625321053890584
2021-12-16,0.001719844124790516,-0.008818526977654395
2021-12-17,-0.004543400232441376,-0.010642961908137738
2021-12-20,-0.006318280064807082,-0.010633323324099941
2021-12-21,0.00725428832177764,0.017758888562490194
2021-12-22,0.007403067353518058,0.009998891535947907
2021-12-23,0.003133147561360729,0.006221774592881202
2021-12-27,0.006062094571146506,0.014152260262557892
2021-12-28,-0.001852271913510695,-0.0008174019234433727
2021-12-29,-0.0008858585309875048,0.0012796147513547407
2021-12-30,0.0022971333207839955,-0.0027647664153030993
2021-12-31,0.0016587855539997318,-0.0025201995460037985
2022-01-03,-0.004565050424602244,0.005790092633816135
2022-01-04,0.001097879074341255,-0.00033499116517365923
2022-01-05,-0.008820446478180945,-0.019201921915401376
2022-01-06,-0.003505047535778492,-0.000939747391896617
2022-01-07,9.104021876753699e-05,-0.0039534093656223845
2022-01-10,-9.337567114270427e-05,-0.0012443559299136764
2022-01-11,0.00872020302957777,0.009108232527185178
2022-01-12,0.0028904835137098656,0.0027034475718468176
2022-01-13,-0.005458245588030377,-0.013778477099015696
2022-01-14,-0.0021604223885608557,0.00040914911534950527
2022-01-18,-0.007831162450079676,-0.01770974836099981
2022-01-19,0.0020388159630307934,-0.010383589880634814
2022-01-20,-0.004781907711177126,-0.011067842179270149
2022-01-21,-0.008302970737567243,-0.019630882496314173
2022-01-24,0.00196300826782143,0.0042467269205419544
2022-01-25,-0.002462762606914425,-0.01220890987013501
2022-01-26,-0.007929021466837827,-0.0025088091919278632
2022-01-27,-0.0051308964208143255,-0.004937964482433221
2022-01-28,0.007526133951171355,0.02483542739046296
2022-01-31,0.009485185605931295,0.018011084443137593
2022-02-01,0.0034551459016086356,0.0067567366139631435
2022-02-02,0.0047383460251724,0.009714170634622432
2022-02-03,-0.010385637081595896,-0.023504947600420878
2022-02-04,0.0005361466906244553,0.004702320479714528
2022-02-07,0.0019720866783207117,-0.003209262701667548
2022-02-08,0.0029823940705784396,0.008227739622067576
2022-02-09,0.006942533614563033,0.014636278011516124
2022-02-10,-0.0102169838863405,-0.01796582824039672
2022-02-11,0.0015701271360864088,-0.01971862760644527
2022-02-14,-0.001969026431769232,-0.003269226117417423
2022-02-15,0.002377654429261578,0.016126692960310995
2022-02-16,0.0034437909065913306,0.0011208236769313373
2022-02-17,-0.0029945403866891117,-0.02136142406355679
2022-02-18,-0.002737101254588923,-0.0064750352829689994
2022-02-22,-0.003476714217256853,-0.010731468934879529
2022-02-23,-0.0060014547966998335,-0.017738808590126
2022-02-24,0.0026460265641494157,0.015049143028176726
2022-02-25,0.008751797561777012,0.022064070192561624
2022-02-28,0.00468848548611527,-0.0025586218523432347
2022-03-01,0.0012099752931816832,-0.01523013352348479
2022-03-02,0.0011307456745414711,0.018396093136880065
2022-03-03,0.0009432626989201403,-0.004978577775694326
2022-03-04,0.0038030132227336463,-0.008124640441277253
2022-03-07,-0.007370910127327295,-0.029478982706252377
2022-03-08,0.003894088691105312,-0.007581725910211445
2022-03-09,0.0005148738071611815,0.026810844951498103
2022-03-10,-0.0013944790209848969,-0.004515657547198737
2022-03-11,-0.006494644775896239,-0.012714798241819425
2022-03-14,-0.01117799295203226,-0.007308664135636578
2022-03-15,0.002130759632587345,0.021990506653503328
2022-03-16,0.010722181807604803,0.02217419149891864
2022-03-17,0.007728983226188109,0.012510860778301547
2022-03-18,0.001694967752775802,0.01095294215705378
2022-03-21,0.0003437877101226899,-0.00029240384110917894
2022-03-22,0.0009451798453801365,0.011701381842025516
2022-03-23,0.0006783149781376956,-0.012878465650855597
2022-03-24,0.006353245159187778,0.015074277054835328
2022-03-25,-0.001152506742249627,0.004883701718091826
2022-03-28,-0.003134036188497808,0.00711292119164364
2022-03-29,0.0058005683996025514,0.012371013119174323
2022-03-30,0.001545631065834499,-0.006175035486678748
2022-03-31,-0.005747803087513334,-0.015391083747894996
2022-04-01,-0.0015676887488708905,0.0028339981636864575
2022-04-04,0.005271490194972171,0.008566710243635756
2022-04-05,-0.009415516558976851,-0.012631523403988876
2022-04-06,-0.004128742763417361,-0.0099992299761138
2022-04-07,0.0017173786563408266,0.005038925692491869
2022-04-08,-0.0001816525206564672,-0.002673948305408347
2022-04-11,-0.005731033386409322,-0.017092167400496794
2022-04-12,0.001711203825264533,-0.0037052675696601645
2022-04-13,0.006515317412284543,0.011453555610184907
2022-04-14,-0.00748591030732187,-0.012451888846641945
2022-04-18,0.00020487578361143828,0.00041122967114937126
2022-04-19,-0.0007337132391872277,0.01614283010200457
2022-04-20,0.003763544774987325,-0.0007417850192716902
2022-04-21,-0.009410008467499816,-0.014953421006602685
2022-04-22,-0.014658713715227504,-0.027439134710129043
2022-04-25,-0.002531682543255442,0.005797524870352122
2022-04-26,-0.009497840966933633,-0.02896072346662837
2022-04-27,-0.002419488208905487,0.002811703321167869
2022-04-28,0.011211395539098227,0.02525948513837739
2022-04-29,-0.015109054375291229,-0.03695559355497413
2022-05-02,-0.005518588576118147,0.006019495189471646
2022-05-03,0.005462405171712718,0.0045838336842596306
2022-05-04,0.017993806900295648,0.030452972006179246
2022-05-05,-0.02042451560720436,-0.03554279598623489
2022-05-06,-0.003516435648484647,-0.005968712705274992
2022-05-09,-0.021261613041961957,-0.03201750827848515
2022-05-10,-0.0026481442925904283,0.0023106858589261314
2022-05-11,-0.001437275843358737,-0.015886188885531616
2022-05-12,-0.006434486444166828,-0.0010440524196085876
2022-05-13,0.010138944421242942,0.023907840879716424
2022-05-16,0.004074625766354855,-0.0040575245113776415
2022-05-17,0.006774717990536319,0.02057029303467428
2022-05-18,-0.016534376774076532,-0.04031137198317725
2022-05-19,0.005469702969425939,-0.006124573414108547
2022-05-20,0.00026430931434543554,0.0004363598602075136
2022-05-23,0.010079042510111158,0.018710321787315243
2022-05-24,-0.0007200998051398555,-0.007633997982430141
2022-05-25,0.002668171003183008,0.008834968117881203
2022-05-26,0.007494329073155519,0.019981305920113268
2022-05-27,0.01120772768844703,0.024549285751619854
2022-05-31,-0.004658143381287344,-0.00561103314550937
2022-06-01,-0.0017357804604102019,-0.008088543411830407
2022-06-02,0.014306751521830655,0.019043433692168543
2022-06-03,-0.01135804813593285,-0.016411542809714907
2022-06-06,-0.0007778910827143469,0.003044944028859131
2022-06-07,0.007328850670293225,0.009592041162973741
2022-06-08,-0.00629280937679786,-0.01087204393298502
2022-06-09,-0.012910399097821284,-0.02378303939902371
2022-06-10,-0.010655818545159276,-0.028995634648694035
2022-06-13,-0.029595195483542096,-0.037968296003075275
2022-06-14,-0.006963165379424031,-0.003013123086835545
2022-06-15,0.012181214034917068,0.014256440483781718
2022-06-16,-0.0134003154126267,-0.03309614571770747
2022-06-17,-0.004231321173892014,0.0021556163587403976
2022-06-21,0.0115400690958144,0.025173508180135196
2022-06-22,-0.0009722317945598263,-0.0018127587081466778
2022-06-23,-0.0022047507228370616,0.009802663354781194
2022-06-24,0.014523095149537556,0.031793614244783885
2022-06-27,0.00024519075441499787,-0.0038195225140754685
2022-06-28,-0.006858354000765747,-0.020432873549615205
2022-06-29,-0.0012469386321195938,-0.0008143937289127878
2022-06-30,-0.0053409858045361785,-0.008124410925448466
2022-07-01,0.006757038428724958,0.010576707111414674
2022-07-05,-0.01068142874554152,0.0018885549813130176
2022-07-06,-0.006153922827938609,0.00337738075688665
2022-07-07,0.008988580385003303,0.014977039010972248
2022-07-08,-0.0008827986030182254,-0.0008225072194206762
2022-07-11,-0.007179370046419287,-0.011423596978801354
2022-07-12,-0.005232346597821227,-0.008849048273984583
2022-07-13,0.0006076846752336481,-0.005251616829959671
2022-07-14,-0.011772834743916239,-0.002428656064706214
2022-07-15,0.00811710683698311,0.01910529809637862
2022-07-18,0.0004736627541914308,-0.008256841289689731
2022-07-19,0.014174306063230942,0.027019084141836958
2022-07-20,-0.00022115794823125527,0.006373114983108996
2022-07-21,0.009296482203122755,0.010183151585469119
2022-07-22,-0.0020055655073721408,-0.00927804431122703
2022-07-25,0.0017446194306694428,0.001214792223685146
2022-07-26,-0.006546986737249983,-0.011830994796617422
2022-07-27,0.016401395461838372,0.025966600710624066
2022-07-28,0.010667215433170587,0.012542393555425857
2022-07-29,0.007972886571870945,0.0145785597588306
2022-08-01,-0.001991083738945897,-0.002961243498165289
2022-08-02,-0.006503467094924898,-0.006597252835601974
2022-08-03,0.007687753875070263,0.01565950222331658
2022-08-04,0.004743097030499069,-0.0006755778273072055
2022-08-05,-0.006543119196902917,-0.0016901283806687317
2022-08-08,0.005239436047815188,-0.0011611021872952598
2022-08-09,-0.002549934717808724,-0.003970906491178594
2022-08-10,0.013295894816529423,0.021003960476100314
2022-08-11,0.0003567361394623032,0.0
2022-08-12,0.011211848756734803,0.01692899734542097
2022-08-15,-0.005726334233902184,0.004120884138939518
2022-08-16,0.0033482069326200774,0.0019585600125753277
2022-08-17,-0.007805421991247638,-0.007098025308262423
2022-08-18,0.0011376974409325862,0.0029065025335255346
2022-08-19,-0.010680574721163192,-0.01343787032470789
2022-08-22,-0.011793515856802944,-0.02082286300835967
2022-08-23,0.0037212181413110662,-0.0024189916248194
2022-08-24,0.0013250752214989466,0.0032011575724468777
2022-08-25,0.00918096003824141,0.014117635459904632
2022-08-26,-0.021190011499504693,-0.03384922814866531
2022-08-29,-0.0021087107169170233,-0.0066120938459159895
2022-08-30,-0.012956902427938118,-0.010977942618870307
2022-08-31,-0.009001241799969735,-0.007609123963317033
2022-09-01,-0.0050680488082399605,0.0031378779980475446
2022-09-02,0.0024657098622894043,-0.010544230133942234
2022-09-06,-0.0072072058853545305,-0.0037732090816138264
2022-09-07,0.012649723129886312,0.01796489451067984
2022-09-08,0.0031372948468110185,0.006536382201945523
2022-09-09,0.013726828668097789,0.015535077028871358
2022-09-12,0.008807646111019127,0.010747713005380133
2022-09-13,-0.02700706225050197,-0.04348245137049511
2022-09-14,0.0016979214872900013,0.0038159760666882647
2022-09-15,-0.013319214913095137,-0.011353335726370983
2022-09-16,-0.004402772176619874,-0.007629097889862546
2022-09-19,0.006070835795727223,0.007755024429068058
2022-09-20,-0.011253521458614829,-0.011478656360716322
2022-09-21,-0.008655208714921942,-0.017443714708846425
2022-09-22,-0.007238516036917289,-0.008399782594202931
2022-09-23,-0.020523386654462284,-0.016754839741989658
2022-09-26,-0.013206996695768984,-0.0098926483471663
2022-09-27,-0.0006758420640440687,-0.00255287690591377
2022-09-28,0.021758712528717236,0.019676598401786594
2022-09-29,-0.011225687479078025,-0.020889084731558483
2022-09-30,-0.007946648687182204,-0.01546354578268927
2022-10-03,0.02733921867903811,0.026401306652330314
2022-10-04,0.024388934541249643,0.030986500525281402
2022-10-05,-0.007424754603335755,-0.0023282839639404695
2022-10-06,-0.010832459024197943,-0.010315731544796258
2022-10-07,-0.017945062668515362,-0.027893836909542724
2022-10-10,-0.010283751887447373,-0.00763539670180946
2022-10-11,-0.006537298980953753,-0.006333075256424903
2022-10-12,-0.00018782079046118945,-0.003298301807914794
2022-10-13,0.014026869131952141,0.02639110237121378
2022-10-14,-0.018233779653889566,-0.0227888931876552
2022-10-17,0.016856837848147378,0.025697216078153007
2022-10-18,0.007023368961415157,0.011749573417616732
2022-10-19,-0.009289150806243186,-0.007086715037427416
2022-10-20,-0.005127398386651003,-0.008385168446206182
2022-10-21,0.020391816968547905,0.02430151772849043
2022-10-24,0.0019020761756021836,0.012236440251068847
2022-10-25,0.011536449313515065,0.015968577368481007
2022-10-26,0.003978290874328388,-0.00753410302035451
2022-10-27,-0.00028256099943849036,-0.005339817701777605
2022-10-28,0.00500469621155087,0.023790662629498804
2022-10-31,-0.005766715335720522,-0.007223350841627396
2022-11-01,0.0031148139047426637,-0.004376068852617765
2022-11-02,-0.015307950661362937,-0.025096063115187306
2022-11-03,-0.006535964536771622,-0.01029693672963039
2022-11-04,0.02288542156212099,0.014393201671254019
2022-11-07,0.002442536656668604,0.00956560978388099
2022-11-08,0.012021163856422297,0.005395236097508249
2022-11-09,-0.014579081801915032,-0.02060196551310345
2022-11-10,0.04293919289724224,0.054954148681972015
2022-11-11,0.007839784267082567,0.009678478285461534
2022-11-14,-0.006199498545613991,-0.00850662766980137
2022-11-15,0.006434197387910694,0.008528893355592926
2022-11-16,-0.0036512039729147934,-0.007628749250628841
2022-11-17,-0.004470681118138888,-0.0030598295058513747
2022-11-18,-0.0009369213880143139,0.004540436243096302
2022-11-21,-0.004393016628351632,-0.0036359928193960833
2022-11-22,0.010929471779935192,0.013456949187451883
2022-11-23,0.005382349791904948,0.006301551099627156
2022-11-25,0.001575605934693281,-0.00022372477530763213
2022-11-28,-0.012755755785655867,-0.01595693508017293
2022-11-29,-0.000342048936967825,-0.0017175992740560142
2022-11-30,0.01935607246186282,0.031500544200153247
2022-12-01,0.008002328935331296,-0.0007357374598294664
2022-12-02,-0.002747240113479792,-0.0011535690202428839
2022-12-05,-0.01789258570946255,-0.0179893452136084
2022-12-06,-0.00791405466970876,-0.014414874388175014
2022-12-07,0.002826456249861428,-0.001701191484428155
2022-12-08,0.004339543359034857,0.00783378535616408
2022-12-09,-0.003883546585120313,-0.00747001973846273
2022-12-12,0.0032852953673032353,0.014417230643210877
2022-12-13,0.009951721626111527,0.007569805136094843
2022-12-14,-0.003938719178096519,-0.006393371179997498
2022-12-15,-0.019072229711438002,-0.0244619581195461
2022-12-16,-0.004484917255704004,-0.011806034585724379
2022-12-19,-0.006501637257236891,-0.008479682084361562
2022-12-20,0.007416359604522383,0.0013685372621836667
2022-12-21,0.008425777335285267,0.014952399875083788
2022-12-22,-0.012040584489777448,-0.014266225038724323
2022-12-23,0.006071061563505816,0.005752460187365527
2022-12-27,0.0022649803214252937,-0.003943676709821098
2022-12-28,-0.010976960969607312,-0.012427917325989468
2022-12-29,0.012820759780689629,0.018000358338946087
2022-12-30,-0.0021328178475197497,-0.00263417033794211
2023-01-03,9.439972156337329e-05,-0.004209844430290266
2023-01-04,0.011962374290541318,0.007720200387142162
2023-01-05,-0.010130778278639006,-0.011413199601295165
2023-01-06,0.021243091413343497,0.022932110075162715
2023-01-09,0.0026228999048311307,-0.0005670484170520185
2023-01-10,0.0022939572001041968,0.007012866247386729
2023-01-11,0.0073914886098967025,0.01264791732525472
2023-01-12,0.009227422126417206,0.0036407425814779515
2023-01-13,0.005346415862292701,0.0038795150382657795
2023-01-17,-0.0014866842145087199,-0.0018319081186026764
2023-01-18,-0.007952985784689042,-0.01578814435176823
2023-01-19,0.0028690620798888697,-0.00727989059145584
2023-01-20,0.008339554939576251,0.018629120305978297
2023-01-23,0.005884595530196379,0.011998656142058417
2023-01-24,0.0012042799291038396,-0.0010732414588127126
2023-01-25,0.0007642096071706434,0.00037490772767001523
2023-01-26,0.0037322333060057474,0.01099023485356132
2023-01-27,0.0005428058905186554,0.002297717102461183
2023-01-30,-0.008756758569978693,-0.01254698660594189
2023-01-31,0.011282044788123995,0.014703483763720326
2023-02-01,0.007661881182747595,0.010627889344803965
2023-02-02,-0.0028343091484325554,0.014556979112940516
2023-02-03,-0.013368771361401521,-0.010629276584518399
2023-02-06,-0.005526797050704736,-0.0061112972298206225
2023-02-07,0.00837897935313332,0.01307868922875799
2023-02-08,-0.005098725482868473,-0.01093480275730141
2023-02-09,-0.006576171577136257,-0.008669122630847514
2023-02-10,0.0043418471289991415,0.0023336651569969558
2023-02-13,0.00503222595658528,0.01173901361353824
2023-02-14,-0.00023362779918034688,-0.0004602303900584914
2023-02-15,-0.0033037955734744546,0.0032473687198399936
2023-02-16,-0.008241655504084854,-0.0137688782411578
2023-02-17,-0.0011346618582777405,-0.0024981381026429883
2023-02-21,-0.013639228535563019,-0.02006094277239312
2023-02-22,-0.004053550309939336,-0.0013779985299137154
2023-02-23,0.0022152067409536135,0.0053192288606955795
2023-02-24,-0.008168928641407771,-0.01068237635176672
2023-02-27,0.004969158326106072,0.0034057797567805803
2023-02-28,-0.002484886356932493,-0.0036958634739594487
